,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerID_,OriginPlayerIDFit,DestinationPlayerID_,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
5916,10537,17,Opponent17,Opponent17_M2,Opponent17_D4,2H,642.005017,Simple pass,82,8,65.0,7.0,M,M2,16,D4,3,"(16, 3)",89,D,"('M', 'D')",2499,17.029386365926403,0.25,0.058722021951470346,0.5751633986928104,0.2946284735480936
5917,10538,17,Opponent17,Opponent17_D4,Opponent17_M1,2H,644.584214,Simple pass,65,7,67.0,38.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,31.064449134018133,0.75,0.03219113899898252,0.8823529411764706,0.554848026725151
5918,10539,17,Opponent17,Opponent17_M1,Opponent17_M4,2H,646.867358,Simple pass,67,38,76.0,75.0,M,M1,15,M4,18,"(15, 18)",128,M,"('M', 'M')",2615,38.07886552931954,1.0,0.02626128657194451,0.8300653594771242,0.6187755486830229
5919,10540,17,Opponent17,Opponent17_M4,Opponent17_M5,2H,650.4924219999998,Simple pass,76,75,82.0,59.0,M,M4,18,M5,19,"(18, 19)",53,M,"('M', 'M')",2615,17.08800749063506,1.0,0.058520573598065284,0.33986928104575165,0.4661299515479389
5920,10541,17,Opponent17,Opponent17_D4,Opponent17_D3,2H,700.4244450000001,Head pass,14,8,19.0,12.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,6.4031242374328485,1.0,0.15617376188860607,0.5098039215686274,0.5553258944857444
5921,10557,17,Opponent17,Opponent17_G1,Opponent17_D1,2H,782.9732709999997,Hand pass,13,45,26.0,75.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,32.69556544854363,0.5,0.0305851875103308,0.46405228758169936,0.3315458250306767
5922,10558,17,Opponent17,Opponent17_D1,Opponent17_D2,2H,784.6720099999997,Simple pass,26,75,28.0,93.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,18.110770276274835,1.0,0.05521576303742327,0.8366013071895425,0.6306056900756551
5923,10559,17,Opponent17,Opponent17_D2,Opponent17_D1,2H,787.370731,Simple pass,28,93,26.0,78.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,15.132745950421556,1.0,0.06608186004550898,0.6666666666666666,0.5775828422373919
5924,10560,17,Opponent17,Opponent17_D1,Opponent17_D2,2H,793.4530359999999,Simple pass,39,84,35.0,96.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,12.649110640673518,1.0,0.07905694150420949,0.8366013071895425,0.638552749564584
5925,10561,17,Opponent17,Opponent17_D2,Opponent17_M5,2H,795.6140129999999,Simple pass,35,96,36.0,67.0,D,D2,1,M5,19,"(1, 19)",49,M,"('D', 'M')",2526,29.017236257093817,0.75,0.03446227583977888,0.3137254901960784,0.36606258867861907
5926,10562,17,Opponent17,Opponent17_M5,Opponent17_D3,2H,800.4674460000001,Simple pass,36,67,33.0,32.0,M,M5,19,D3,2,"(19, 2)",49,D,"('M', 'D')",2499,35.12833614050059,0.25,0.028467047115478598,0.3137254901960784,0.19739751243718567
5927,10563,17,Opponent17,Opponent17_D3,Opponent17_D4,2H,807.1963959999997,Simple pass,63,34,61.0,10.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,24.08318915758459,1.0,0.041522739926869986,0.7320261437908496,0.5911829612392399
5928,10564,17,Opponent17,Opponent17_D4,Opponent17_G1,2H,810.145677,Simple pass,48,14,26.0,50.0,D,D4,3,G1,13,"(3, 13)",48,G,"('D', 'G')",383,42.190046219457976,0.5,0.02370227315699886,0.30718954248366015,0.27696393854688633
5929,10565,17,Opponent17,Opponent17_G1,Opponent17_M1,2H,813.6988249999997,Simple pass,26,50,34.0,83.0,G,G1,13,M1,15,"(13, 15)",17,M,"('G', 'M')",87,33.95585369269929,0.25,0.02945000320268802,0.10457516339869281,0.12800838886712695
5930,10566,17,Opponent17,Opponent17_M1,Opponent17_D1,2H,816.9503460000003,Simple pass,34,83,35.0,65.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,18.027756377319946,0.25,0.05547001962252291,0.8104575163398693,0.37197584532079736
5931,10567,17,Opponent17,Opponent17_D1,Opponent17_M1,2H,819.6478710000001,Simple pass,35,65,35.0,81.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,16.0,0.75,0.0625,0.6862745098039216,0.49959150326797386
5932,10568,17,Opponent17,Opponent17_M1,Opponent17_D1,2H,821.2713170000003,Simple pass,35,81,37.0,63.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,18.110770276274835,0.25,0.05521576303742327,0.8104575163398693,0.3718910931257641
5933,10569,17,Opponent17,Opponent17_D1,Opponent17_M1,2H,823.8939049999999,Simple pass,37,63,42.0,82.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,19.6468827043885,0.75,0.050898659855928764,0.6862745098039216,0.4957243898866167
5934,10570,17,Opponent17,Opponent17_M1,Opponent17_D2,2H,826.8709800000001,Simple pass,42,82,69.0,97.0,M,M1,15,D2,1,"(15, 1)",127,D,"('M', 'D')",2499,30.886890422961002,0.25,0.0323761954119088,0.8235294117647058,0.3686352023922049
5935,10571,17,Opponent17,Opponent17_D2,Opponent17_M1,2H,832.0600530000003,Simple pass,69,97,59.0,88.0,D,D2,1,M1,15,"(1, 15)",154,M,"('D', 'M')",2526,13.45362404707371,0.75,0.07432941462471664,1.0,0.6081098048749055
5936,10573,17,Opponent17,Opponent17_M2,Opponent17_M5,2H,858.0026309999997,Simple pass,48,43,57.0,47.0,M,M2,16,M5,19,"(16, 19)",50,M,"('M', 'M')",2615,9.848857801796104,1.0,0.10153461651336192,0.3202614379084967,0.4739320181406195
5937,10574,17,Opponent17,Opponent17_M5,Opponent17_M2,2H,858.469709,Simple pass,57,47,49.0,48.0,M,M5,19,M2,16,"(19, 16)",59,M,"('M', 'M')",2615,8.06225774829855,1.0,0.12403473458920847,0.3790849673202614,0.5010399006364898
5938,10575,17,Opponent17,Opponent17_M2,Opponent17_D2,2H,860.6231960000001,Simple pass,49,48,39.0,74.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,27.85677655436824,0.25,0.03589790793088691,0.6928104575163399,0.32623612181574224
5939,10576,17,Opponent17,Opponent17_D2,Opponent17_D1,2H,862.5147360000003,Simple pass,39,74,34.0,69.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,7.0710678118654755,1.0,0.1414213562373095,0.6666666666666666,0.6026960076346587
5940,10577,17,Opponent17,Opponent17_D1,Opponent17_G1,2H,864.1195670000003,Simple pass,34,69,13.0,54.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,25.80697580112788,0.5,0.03874921291460643,0.5490196078431373,0.3625896069192479
5941,10578,17,Opponent17,Opponent17_G1,Opponent17_M5,2H,869.6335439999997,Simple pass,13,54,21.0,72.0,G,G1,13,M5,19,"(13, 19)",13,M,"('G', 'M')",87,19.697715603592208,0.25,0.05076730825668096,0.0784313725490196,0.12639956026856686
5942,10579,17,Opponent17,Opponent17_M5,Opponent17_D1,2H,872.0353260000003,Simple pass,21,72,23.0,94.0,M,M5,19,D1,0,"(19, 0)",66,D,"('M', 'D')",2499,22.090722034374522,0.25,0.045267873021259265,0.42483660130718953,0.24003482477614957
5943,10580,17,Opponent17,Opponent17_D1,Opponent17_M4,2H,874.4414879999997,Simple pass,23,94,41.0,79.0,D,D1,0,M4,18,"(0, 18)",71,M,"('D', 'M')",2526,23.430749027719962,0.75,0.04267895997763199,0.45751633986928103,0.41673176661563766
5944,10581,17,Opponent17,Opponent17_M4,Opponent17_M5,2H,876.4665030000001,Simple pass,41,79,31.0,93.0,M,M4,18,M5,19,"(18, 19)",53,M,"('M', 'M')",2615,17.204650534085253,1.0,0.05812381937190964,0.33986928104575165,0.46599770013922037
5945,10582,17,Opponent17,Opponent17_M5,Opponent17_D1,2H,879.7071540000003,Simple pass,35,90,23.0,89.0,M,M5,19,D1,0,"(19, 0)",66,D,"('M', 'D')",2499,12.041594578792296,0.25,0.08304547985373997,0.42483660130718953,0.2526273603869765
5946,10583,17,Opponent17,Opponent17_D1,Opponent17_G1,2H,882.2250429999997,Simple pass,23,89,10.0,72.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,21.400934559032695,0.5,0.046726931351599776,0.5490196078431373,0.3652488463982457
5947,10584,17,Opponent17,Opponent17_G1,Opponent17_F1,2H,885.3915419999997,Launch,10,72,59.0,58.0,G,G1,13,F1,7,"(13, 7)",29,F,"('G', 'F')",73,50.96076922496363,0.125,0.019622937706955574,0.1830065359477124,0.10920982455155598
5948,10588,17,Opponent17,Opponent17_D3,Opponent17_M2,2H,967.1599569999997,Launch,27,9,33.0,18.0,D,D3,2,M2,16,"(2, 16)",74,M,"('D', 'M')",2526,10.816653826391969,0.75,0.09245003270420485,0.477124183006536,0.4398580719035803
5949,10589,17,Opponent17,Opponent17_M1,Opponent17_M3,2H,970.7994,Simple pass,31,41,41.0,34.0,M,M1,15,M3,17,"(15, 17)",154,M,"('M', 'M')",2615,12.206555615733702,1.0,0.08192319205190406,1.0,0.6939743973506347
5950,10592,17,Opponent17,Opponent17_D3,Opponent17_M5,2H,985.399806,Launch,20,14,31.0,37.0,D,D3,2,M5,19,"(2, 19)",38,M,"('D', 'M')",2526,25.495097567963924,0.75,0.03922322702763681,0.24183006535947713,0.34368443079570465
5951,10593,17,Opponent17,Opponent17_M5,Opponent17_D2,2H,987.6338820000001,Simple pass,31,37,32.0,73.0,M,M5,19,D2,1,"(19, 1)",57,D,"('M', 'D')",2499,36.013886210738214,0.25,0.027767067240353285,0.3660130718954248,0.21459337971192602
5952,10594,17,Opponent17,Opponent17_D2,Opponent17_M5,2H,991.510828,Simple pass,32,73,31.0,55.0,D,D2,1,M5,19,"(1, 19)",49,M,"('D', 'M')",2526,18.027756377319946,0.75,0.05547001962252291,0.3137254901960784,0.37306516993953376
5953,10595,17,Opponent17,Opponent17_M5,Opponent17_M1,2H,994.4950550000001,Simple pass,31,55,37.0,87.0,M,M5,19,M1,15,"(19, 15)",67,M,"('M', 'M')",2615,32.55764119219941,1.0,0.03071475584169756,0.43137254901960786,0.48736243495376846
5954,10596,17,Opponent17,Opponent17_M1,Opponent17_M5,2H,999.236206,Simple pass,37,87,34.0,60.0,M,M1,15,M5,19,"(15, 19)",81,M,"('M', 'M')",2615,27.16615541441225,1.0,0.036810508691615514,0.5228758169934641,0.5198954418950266
5955,10597,17,Opponent17,Opponent17_M5,Opponent17_M2,2H,1001.060719,Simple pass,34,60,63.0,13.0,M,M5,19,M2,16,"(19, 16)",59,M,"('M', 'M')",2615,55.226805085936306,1.0,0.018107149208503707,0.3790849673202614,0.46573070550958834
5956,10598,17,Opponent17,Opponent17_M2,Opponent17_D4,2H,1005.26044,Simple pass,63,13,57.0,27.0,M,M2,16,D4,3,"(16, 3)",89,D,"('M', 'D')",2499,15.231546211727817,0.25,0.06565321642986127,0.5751633986928104,0.2969388717075572
5957,10599,17,Opponent17,Opponent17_D4,Opponent17_M2,2H,1008.474781,Simple pass,57,27,60.0,13.0,D,D4,3,M2,16,"(3, 16)",84,M,"('D', 'M')",2526,14.317821063276353,0.75,0.06984302957695782,0.5424836601307189,0.4541088965692256
5958,10600,17,Opponent17,Opponent17_M2,Opponent17_M1,2H,1014.740891,Simple pass,60,13,55.0,41.0,M,M2,16,M1,15,"(16, 15)",136,M,"('M', 'M')",2615,28.442925306655784,1.0,0.035158127696731496,0.8823529411764706,0.6391703562910673
5959,10601,17,Opponent17,Opponent17_M1,Opponent17_D1,2H,1017.644778,Simple pass,55,41,58.0,67.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,26.1725046566048,0.25,0.03820803599504351,0.8104575163398693,0.3662218507783042
5960,10602,17,Opponent17,Opponent17_D1,Opponent17_D2,2H,1020.4244140000001,Simple pass,58,67,77.0,93.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,32.202484376209235,1.0,0.031053504702226845,0.8366013071895425,0.6225516039639231
5961,10603,17,Opponent17,Opponent17_D4,Opponent17_M1,2H,1108.0108220000004,Simple pass,81,10,70.0,29.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,21.95449840010015,0.75,0.04554875186742769,0.8823529411764706,0.559300564347966
5962,10604,17,Opponent17,Opponent17_M1,Opponent17_D3,2H,1110.306399,Simple pass,70,29,59.0,32.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,11.40175425099138,0.25,0.08770580193070293,0.7320261437908496,0.3565773152405175
5963,10606,17,Opponent17,Opponent17_D4,Opponent17_D3,2H,1124.449256,Simple pass,67,8,71.0,5.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,5.0,1.0,0.2,0.5098039215686274,0.5699346405228758
5964,10609,17,Opponent17,Opponent17_D1,Opponent17_M1,2H,1193.2040390000002,Simple pass,29,59,31.0,79.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,20.09975124224178,0.75,0.04975185951049946,0.6862745098039216,0.49534212310480696
5965,10610,17,Opponent17,Opponent17_M1,Opponent17_M2,2H,1194.5509000000004,Simple pass,31,79,44.0,92.0,M,M1,15,M2,16,"(15, 16)",153,M,"('M', 'M')",2615,18.384776310850235,1.0,0.05439282932204212,0.9934640522875817,0.6826189605365413
5966,10611,17,Opponent17,Opponent17_M2,Opponent17_M1,2H,1198.316541,Simple pass,44,92,33.0,85.0,M,M2,16,M1,15,"(16, 15)",136,M,"('M', 'M')",2615,13.038404810405298,1.0,0.07669649888473704,0.8823529411764706,0.6530164800204025
5967,10612,17,Opponent17,Opponent17_M1,Opponent17_D1,2H,1200.076239,Simple pass,33,85,32.0,79.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,6.082762530298219,0.25,0.1643989873053573,0.8104575163398693,0.40828550121507545
5968,10613,17,Opponent17,Opponent17_D1,Opponent17_M1,2H,1202.5763310000002,Simple pass,32,79,39.0,88.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,11.40175425099138,0.75,0.08770580193070293,0.6862745098039216,0.5079934372448748
5969,10616,17,Opponent17,Opponent17_D1,Opponent17_M1,2H,1216.640464,Simple pass,29,77,34.0,57.0,D,D1,0,M1,15,"(0, 15)",106,M,"('D', 'M')",2526,20.615528128088304,0.75,0.048507125007266595,0.6862745098039216,0.4949272116037293
5970,10617,17,Opponent17,Opponent17_M1,Opponent17_M4,2H,1217.9343950000002,Simple pass,34,57,38.0,20.0,M,M1,15,M4,18,"(15, 18)",128,M,"('M', 'M')",2615,37.21558813185679,1.0,0.026870460745022952,0.8300653594771242,0.6189786067407157
5971,10618,17,Opponent17,Opponent17_M4,Opponent17_D3,2H,1222.7132789999996,Simple pass,38,20,27.0,31.0,M,M4,18,D3,2,"(18, 2)",40,D,"('M', 'D')",2499,15.556349186104045,0.25,0.0642824346533225,0.2549019607843137,0.1897281318125454
5972,10619,17,Opponent17,Opponent17_D3,Opponent17_D1,2H,1225.0259770000002,Simple pass,27,31,31.0,57.0,D,D3,2,D1,0,"(2, 0)",89,D,"('D', 'D')",1795,26.30589287593181,1.0,0.038014296063485276,0.5751633986928104,0.5377258982520985
5973,10620,17,Opponent17,Opponent17_D1,Opponent17_D3,2H,1228.3322589999998,Simple pass,31,57,37.0,26.0,D,D1,0,D3,2,"(0, 2)",99,D,"('D', 'D')",1795,31.575306807693888,1.0,0.03167031776097682,0.6405228758169934,0.5573977311926568
5974,10621,17,Opponent17,Opponent17_D3,Opponent17_D4,2H,1231.0688300000004,Simple pass,37,26,58.0,6.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,29.0,1.0,0.034482758620689655,0.7320261437908496,0.5888363008038464
5975,10623,17,Opponent17,Opponent17_D3,Opponent17_M4,2H,1308.5406320000004,Simple pass,31,22,35.0,28.0,D,D3,2,M4,18,"(2, 18)",54,M,"('D', 'M')",2526,7.211102550927978,0.75,0.1386750490563073,0.3464052287581699,0.41169342593815905
5976,10624,17,Opponent17,Opponent17_M4,Opponent17_M1,2H,1311.2200119999998,Simple pass,35,28,38.0,43.0,M,M4,18,M1,15,"(18, 15)",123,M,"('M', 'M')",2615,15.297058540778355,1.0,0.06537204504606134,0.7973856209150327,0.6209192219870313
5977,10625,17,Opponent17,Opponent17_M1,Opponent17_M5,2H,1312.0167439999996,Simple pass,38,43,40.0,30.0,M,M1,15,M5,19,"(15, 19)",81,M,"('M', 'M')",2615,13.152946437965905,1.0,0.07602859212697055,0.5228758169934641,0.5329681363734782
5978,10626,17,Opponent17,Opponent17_M5,Opponent17_D2,2H,1313.5453230000005,Simple pass,40,30,31.0,73.0,M,M5,19,D2,1,"(19, 1)",57,D,"('M', 'D')",2499,43.93176527297759,0.25,0.02276257268029927,0.3660130718954248,0.21292521485857469
5979,10627,17,Opponent17,Opponent17_D2,Opponent17_G1,2H,1316.3588959999995,Simple pass,31,73,11.0,56.0,D,D2,1,G1,13,"(1, 13)",76,G,"('D', 'G')",383,26.248809496813376,0.5,0.03809696588797296,0.49019607843137253,0.34276434810644846
5980,10628,17,Opponent17,Opponent17_G1,Opponent17_M5,2H,1320.7651690000002,Simple pass,11,56,30.0,49.0,G,G1,13,M5,19,"(13, 19)",13,M,"('G', 'M')",87,20.248456731316587,0.25,0.04938647983247948,0.0784313725490196,0.12593928412716635
5981,10629,17,Opponent17,Opponent17_M5,Opponent17_D3,2H,1322.2013239999994,Simple pass,30,49,33.0,17.0,M,M5,19,D3,2,"(19, 2)",49,D,"('M', 'D')",2499,32.14031735997639,0.25,0.031113569564352756,0.3137254901960784,0.1982796865868104
5982,10630,17,Opponent17,Opponent17_D3,Opponent17_D4,2H,1324.752214,Simple pass,33,17,35.0,7.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,10.198039027185569,1.0,0.09805806756909202,0.7320261437908496,0.6100280704533139
5983,10643,17,Opponent17,Opponent17_D3,Opponent17_D3,2H,1405.5710740000006,Head pass,26,30,29.0,46.0,D,D3,2,D3,2,"(2, 2)",13,D,"('D', 'D')",1795,16.278820596099706,1.0,0.06142951168339512,0.0784313725490196,0.3799536280774716
5984,10644,17,Opponent17,Opponent17_D3,Opponent17_M2,2H,1407.2858239999994,Simple pass,29,46,38.0,88.0,D,D3,2,M2,16,"(2, 16)",74,M,"('D', 'M')",2526,42.95346318982906,0.75,0.02328100985898594,0.477124183006536,0.4168017309551739
5985,10645,17,Opponent17,Opponent17_M2,Opponent17_M5,2H,1419.2301960000007,Simple pass,55,52,59.0,29.0,M,M2,16,M5,19,"(16, 19)",50,M,"('M', 'M')",2615,23.345235059857504,1.0,0.042835293687811936,0.3202614379084967,0.4543655771987695
5986,10646,17,Opponent17,Opponent17_M5,Opponent17_M4,2H,1423.550362,Simple pass,59,29,68.0,16.0,M,M5,19,M4,18,"(19, 18)",65,M,"('M', 'M')",2615,15.811388300841896,1.0,0.06324555320336758,0.41830065359477125,0.4938487355993796
5987,10650,17,Opponent17,Opponent17_M5,Opponent17_F1,2H,1573.436272,Launch,24,34,34.0,44.0,M,M5,19,F1,7,"(19, 7)",30,F,"('M', 'F')",809,14.142135623730951,0.25,0.07071067811865475,0.1895424836601307,0.17008438725959513
5988,10651,17,Opponent17,Opponent17_F1,Opponent17_F2,2H,1575.185458,Head pass,34,44,40.0,31.0,F,F1,7,F2,8,"(7, 8)",27,F,"('F', 'F')",169,14.317821063276353,1.0,0.06984302957695782,0.16993464052287582,0.4132592233666112
5989,10652,17,Opponent17,Opponent17_D1,Opponent17_D2,2H,1588.579686,Simple pass,17,87,31.0,92.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,14.866068747318506,1.0,0.06726727939963124,0.8366013071895425,0.6346228621963912
5990,10653,17,Opponent17,Opponent17_D2,Opponent17_D3,2H,1591.0245219999995,Simple pass,31,92,26.0,58.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,34.36568055487916,1.0,0.029098798098966275,0.477124183006536,0.5020743270351674
5991,10654,17,Opponent17,Opponent17_D3,Opponent17_D4,2H,1597.1674469999994,Simple pass,35,36,45.0,24.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,15.620499351813308,1.0,0.06401843996644799,0.7320261437908496,0.5986815279190991
5992,10655,17,Opponent17,Opponent17_D4,Opponent17_D3,2H,1598.8999310000004,Simple pass,45,24,37.0,44.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,21.540659228538015,1.0,0.046423834544262965,0.5098039215686274,0.5187425853709634
5993,10656,17,Opponent17,Opponent17_D3,Opponent17_D1,2H,1603.88526,Simple pass,37,44,44.0,78.0,D,D3,2,D1,0,"(2, 0)",89,D,"('D', 'D')",1795,34.713109915419565,1.0,0.02880756009578387,0.5751633986928104,0.5346569862628647
5994,10657,17,Opponent17,Opponent17_D1,Opponent17_F2,2H,1612.2628630000004,High pass,44,78,71.0,57.0,D,D1,0,F2,8,"(0, 8)",39,F,"('D', 'F')",607,34.20526275297414,0.5,0.029235267310234306,0.24836601307189543,0.2592004267940432
5995,10658,17,Opponent17,Opponent17_F1,Opponent17_F2,2H,1616.4817160000002,Simple pass,75,45,72.0,57.0,F,F1,7,F2,8,"(7, 8)",27,F,"('F', 'F')",169,12.36931687685298,1.0,0.08084520834544433,0.16993464052287582,0.41692661628944
5996,10659,17,Opponent17,Opponent17_M1,Opponent17_M2,2H,1627.9880590000002,Simple pass,47,73,63.0,88.0,M,M1,15,M2,16,"(15, 16)",153,M,"('M', 'M')",2615,21.93171219946131,1.0,0.04559607525875532,0.9934640522875817,0.6796867091821124
5997,10660,17,Opponent17,Opponent17_D2,Opponent17_M2,2H,1635.31718,Simple pass,59,75,66.0,98.0,D,D2,1,M2,16,"(1, 16)",102,M,"('D', 'M')",2526,24.041630560342615,0.75,0.04159451654038515,0.6601307189542484,0.48390841183154454
5998,10661,17,Opponent17,Opponent17_M2,Opponent17_M5,2H,1638.0275890000007,Simple pass,66,98,59.0,76.0,M,M2,16,M5,19,"(16, 19)",50,M,"('M', 'M')",2615,23.08679276123039,1.0,0.043314808182421,0.3202614379084967,0.4545254153636392
5999,10662,17,Opponent17,Opponent17_M5,Opponent17_D4,2H,1640.1977500000007,Simple pass,59,76,59.0,29.0,M,M5,19,D4,3,"(19, 3)",60,D,"('M', 'D')",2499,47.0,0.25,0.02127659574468085,0.38562091503267976,0.21896583692578686
6000,10663,17,Opponent17,Opponent17_D4,Opponent17_M5,2H,1642.9522639999993,Simple pass,59,29,53.0,56.0,D,D4,3,M5,19,"(3, 19)",56,M,"('D', 'M')",2526,27.65863337187866,0.75,0.036155076303109365,0.35947712418300654,0.38187740016203864
6001,10664,17,Opponent17,Opponent17_M5,Opponent17_D1,2H,1646.5943470000002,Simple pass,53,56,64.0,70.0,M,M5,19,D1,0,"(19, 0)",66,D,"('M', 'D')",2499,17.804493814764857,0.25,0.05616559563017304,0.42483660130718953,0.24366739897912085
6002,10665,17,Opponent17,Opponent17_D1,Opponent17_D2,2H,1650.8185080000005,Simple pass,64,70,92.0,87.0,D,D1,0,D2,1,"(0, 1)",129,D,"('D', 'D')",1795,32.7566787083184,1.0,0.03052812554363318,0.8366013071895425,0.6223764775777252
6003,10667,17,Opponent17,Opponent17_D1,Opponent17_M4,2H,1714.8270149999994,Launch,28,54,45.0,57.0,D,D1,0,M4,18,"(0, 18)",71,M,"('D', 'M')",2526,17.26267650163207,0.75,0.057928444636349226,0.45751633986928103,0.42181492816854343
6004,10668,17,Opponent17,Opponent17_M5,Opponent17_D2,2H,1718.875537,Simple pass,34,67,52.0,82.0,M,M5,19,D2,1,"(19, 1)",57,D,"('M', 'D')",2499,23.430749027719962,0.25,0.04267895997763199,0.3660130718954248,0.21956401062435227
6005,10676,17,Opponent17,Opponent17_D1,Opponent17_M5,2H,1812.21667,Simple pass,29,81,33.0,47.0,D,D1,0,M5,19,"(0, 19)",59,M,"('D', 'M')",2526,34.23448553724738,0.75,0.0292103118918493,0.3790849673202614,0.3860984264040369
6006,10677,17,Opponent17,Opponent17_M5,Opponent17_D4,2H,1815.5734409999993,Simple pass,33,47,37.0,19.0,M,M5,19,D4,3,"(19, 3)",60,D,"('M', 'D')",2499,28.284271247461902,0.25,0.035355339059327376,0.38562091503267976,0.22365875136400237
6007,10678,17,Opponent17,Opponent17_D4,Opponent17_D3,2H,1817.3171329999998,Simple pass,37,19,28.0,28.0,D,D4,3,D3,2,"(3, 2)",79,D,"('D', 'D')",1795,12.727922061357855,1.0,0.07856742013183861,0.5098039215686274,0.5294571139001553
6008,10679,17,Opponent17,Opponent17_D3,Opponent17_F1,2H,1820.710203,High pass,28,28,74.0,40.0,D,D3,2,F1,7,"(2, 7)",42,F,"('D', 'F')",607,47.53945729601885,0.5,0.021035158095583564,0.2679738562091503,0.2630030047682446
6009,10680,17,Opponent17,Opponent17_M5,Opponent17_F2,2H,1890.190106,Head pass,31,30,44.0,25.0,M,M5,19,F2,8,"(19, 8)",25,F,"('M', 'F')",809,13.92838827718412,0.25,0.07179581586177382,0.1568627450980392,0.159552853653271
6010,10684,17,Opponent17,Opponent17_D2,Opponent17_F1,2H,1987.80747,Simple pass,76,86,80.0,59.0,D,D2,1,F1,7,"(1, 7)",65,F,"('D', 'F')",607,27.294688127912362,0.5,0.03663716527236558,0.41830065359477125,0.31831260628904556
6011,10685,17,Opponent17,Opponent17_F2,Opponent17_F1,2H,2025.862159,Head pass,38,8,47.0,27.0,F,F2,8,F1,7,"(8, 7)",39,F,"('F', 'F')",169,21.02379604162864,1.0,0.047565149415449405,0.24836601307189543,0.43197705416244825
6012,10686,17,Opponent17,Opponent17_F1,Opponent17_M6,2H,2026.568302,Simple pass,47,27,40.0,21.0,F,F1,7,M6,20,"(7, 20)",5,M,"('F', 'M')",680,9.219544457292887,0.75,0.10846522890932808,0.026143790849673203,0.29486967325300045
6013,10687,17,Opponent17,Opponent17_G1,Opponent17_D1,2H,2037.145433,Hand pass,13,47,26.0,81.0,G,G1,13,D1,0,"(13, 0)",72,D,"('G', 'D')",331,36.40054944640259,0.5,0.027472112789737803,0.46405228758169936,0.3305081334571457
6014,10689,17,Opponent17,Opponent17_D1,Opponent17_M5,2H,2048.4679480000004,Simple pass,54,85,46.0,63.0,D,D1,0,M5,19,"(0, 19)",59,M,"('D', 'M')",2526,23.40939982143925,0.75,0.04271788288583805,0.3790849673202614,0.3906009500686998
