,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount
15211,25,Huskies,Huskies_D8,Huskies_F2,1H,1256.98561,Simple pass,29,88,34.0,77.0,D,8,11,"(8, 11)",19,F,"('D', 'F')",999
15212,25,Huskies,Huskies_F2,Huskies_D3,1H,1259.10096,Simple pass,34,77,22.0,65.0,F,11,3,"(11, 3)",56,D,"('F', 'D')",655
15213,25,Huskies,Huskies_D3,Huskies_F2,1H,1261.311002,Simple pass,22,65,38.0,78.0,D,3,11,"(3, 11)",50,F,"('D', 'F')",999
15214,25,Huskies,Huskies_F2,Huskies_F4,1H,1264.666285,High pass,38,78,78.0,70.0,F,11,13,"(11, 13)",12,F,"('F', 'F')",299
15223,25,Huskies,Huskies_G1,Huskies_M6,1H,1325.0906630000002,Hand pass,5,45,26.0,52.0,G,16,26,"(16, 26)",10,M,"('G', 'M')",81
15224,25,Huskies,Huskies_M6,Huskies_D8,1H,1327.283612,Simple pass,26,52,31.0,94.0,M,26,8,"(26, 8)",1,D,"('M', 'D')",1668
15225,25,Huskies,Huskies_D8,Huskies_F4,1H,1332.087188,Simple pass,60,96,68.0,94.0,D,8,13,"(8, 13)",11,F,"('D', 'F')",999
15226,25,Huskies,Huskies_D8,Huskies_F2,1H,1379.858899,Head pass,30,93,45.0,79.0,D,8,11,"(8, 11)",19,F,"('D', 'F')",999
15228,25,Huskies,Huskies_F2,Huskies_D5,1H,1433.458304,Simple pass,16,54,21.0,80.0,F,11,5,"(11, 5)",84,D,"('F', 'D')",655
15229,25,Huskies,Huskies_D5,Huskies_F4,1H,1435.512388,Simple pass,38,92,60.0,73.0,D,5,13,"(5, 13)",27,F,"('D', 'F')",999
15230,25,Huskies,Huskies_F4,Huskies_M4,1H,1443.434489,Smart pass,63,95,76.0,60.0,F,13,24,"(13, 24)",12,M,"('F', 'M')",699
15231,25,Huskies,Huskies_M6,Huskies_F6,1H,1452.916025,Cross,97,80,91.0,38.0,M,26,15,"(26, 15)",14,F,"('M', 'F')",849
15232,25,Huskies,Huskies_M1,Huskies_M6,1H,1547.143699,Simple pass,46,20,59.0,4.0,M,17,26,"(17, 26)",77,M,"('M', 'M')",1301
15233,25,Huskies,Huskies_M6,Huskies_D5,1H,1551.441542,Simple pass,54,6,37.0,7.0,M,26,5,"(26, 5)",71,D,"('M', 'D')",1668
15234,25,Huskies,Huskies_D5,Huskies_M1,1H,1552.161251,Simple pass,37,7,40.0,24.0,D,5,17,"(5, 17)",75,M,"('D', 'M')",1520
15235,25,Huskies,Huskies_M1,Huskies_D1,1H,1553.133427,Simple pass,40,24,24.0,33.0,M,17,0,"(17, 0)",85,D,"('M', 'D')",1668
15236,25,Huskies,Huskies_D1,Huskies_D3,1H,1555.414285,Simple pass,24,33,28.0,60.0,D,0,3,"(0, 3)",105,D,"('D', 'D')",1478
15237,25,Huskies,Huskies_D3,Huskies_D1,1H,1558.5867460000002,Simple pass,28,60,27.0,33.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
15238,25,Huskies,Huskies_D1,Huskies_M4,1H,1561.234475,Simple pass,27,33,45.0,21.0,D,0,24,"(0, 24)",26,M,"('D', 'M')",1520
15239,25,Huskies,Huskies_M4,Huskies_D1,1H,1566.239031,Simple pass,45,21,35.0,28.0,M,24,0,"(24, 0)",30,D,"('M', 'D')",1668
15240,25,Huskies,Huskies_D1,Huskies_F6,1H,1571.341935,High pass,35,28,66.0,95.0,D,0,15,"(0, 15)",18,F,"('D', 'F')",999
15241,25,Huskies,Huskies_F6,Huskies_D8,1H,1578.123752,High pass,66,96,92.0,87.0,F,15,8,"(15, 8)",37,D,"('F', 'D')",655
15242,25,Huskies,Huskies_D8,Huskies_M4,1H,1581.727058,Cross,92,87,77.0,41.0,D,8,24,"(8, 24)",28,M,"('D', 'M')",1520
15243,25,Huskies,Huskies_D5,Huskies_M4,1H,1589.8366210000002,Simple pass,72,8,79.0,3.0,D,5,24,"(5, 24)",29,M,"('D', 'M')",1520
15244,25,Huskies,Huskies_M4,Huskies_F4,1H,1593.045981,Simple pass,79,3,83.0,14.0,M,24,13,"(24, 13)",12,F,"('M', 'F')",849
15245,25,Huskies,Huskies_F4,Huskies_M1,1H,1594.467196,Simple pass,83,14,63.0,8.0,F,13,17,"(13, 17)",15,M,"('F', 'M')",699
15246,25,Huskies,Huskies_M1,Huskies_F2,1H,1598.033279,Simple pass,63,8,65.0,35.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15252,25,Huskies,Huskies_F2,Huskies_M4,1H,1614.704949,Simple pass,58,23,61.0,13.0,F,11,24,"(11, 24)",50,M,"('F', 'M')",699
15253,25,Huskies,Huskies_M4,Huskies_M1,1H,1615.8732009999999,Simple pass,61,13,40.0,13.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
15254,25,Huskies,Huskies_M1,Huskies_F2,1H,1618.107806,Simple pass,40,13,49.0,16.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15255,25,Huskies,Huskies_F2,Huskies_D3,1H,1620.8098380000001,Simple pass,49,16,43.0,79.0,F,11,3,"(11, 3)",56,D,"('F', 'D')",655
15256,25,Huskies,Huskies_D3,Huskies_M6,1H,1626.081013,High pass,43,79,74.0,14.0,D,3,26,"(3, 26)",23,M,"('D', 'M')",1520
15258,25,Huskies,Huskies_D3,Huskies_M4,1H,1686.187871,Simple pass,26,25,34.0,11.0,D,3,24,"(3, 24)",30,M,"('D', 'M')",1520
15259,25,Huskies,Huskies_M6,Huskies_M1,1H,1741.498543,Head pass,81,14,76.0,29.0,M,26,17,"(26, 17)",54,M,"('M', 'M')",1301
15260,25,Huskies,Huskies_M1,Huskies_F4,1H,1742.7736739999998,High pass,76,29,91.0,41.0,M,17,13,"(17, 13)",36,F,"('M', 'F')",849
15261,25,Huskies,Huskies_M1,Huskies_D8,1H,1819.7002530000002,Simple pass,35,90,27.0,94.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
15262,25,Huskies,Huskies_D8,Huskies_F4,1H,1821.3454530000001,High pass,27,94,61.0,98.0,D,8,13,"(8, 13)",11,F,"('D', 'F')",999
15263,25,Huskies,Huskies_F2,Huskies_F4,1H,1826.6652179999999,Head pass,42,91,62.0,93.0,F,11,13,"(11, 13)",12,F,"('F', 'F')",299
15278,25,Huskies,Huskies_D8,Huskies_F4,1H,2032.231096,Head pass,67,94,88.0,96.0,D,8,13,"(8, 13)",11,F,"('D', 'F')",999
15284,25,Huskies,Huskies_D8,Huskies_G1,1H,2110.420391,Simple pass,26,83,6.0,66.0,D,8,16,"(8, 16)",14,G,"('D', 'G')",443
15285,25,Huskies,Huskies_G1,Huskies_M4,1H,2113.218819,Launch,6,66,58.0,76.0,G,16,24,"(16, 24)",7,M,"('G', 'M')",81
15286,25,Huskies,Huskies_D8,Huskies_F6,1H,2119.21571,Head pass,36,91,45.0,98.0,D,8,15,"(8, 15)",49,F,"('D', 'F')",999
15287,25,Huskies,Huskies_F6,Huskies_M4,1H,2120.703918,Head pass,45,98,62.0,95.0,F,15,24,"(15, 24)",25,M,"('F', 'M')",699
15288,25,Huskies,Huskies_M6,Huskies_D3,1H,2183.213722,Simple pass,67,71,74.0,74.0,M,26,3,"(26, 3)",12,D,"('M', 'D')",1668
15289,25,Huskies,Huskies_D3,Huskies_F6,1H,2184.62693,Simple pass,74,74,80.0,84.0,D,3,15,"(3, 15)",21,F,"('D', 'F')",999
15290,25,Huskies,Huskies_F6,Huskies_M6,1H,2188.507374,Simple pass,78,76,97.0,72.0,F,15,26,"(15, 26)",11,M,"('F', 'M')",699
15291,25,Huskies,Huskies_M6,Huskies_D5,1H,2239.161426,Simple pass,53,11,72.0,4.0,M,26,5,"(26, 5)",71,D,"('M', 'D')",1668
15296,25,Huskies,Huskies_M6,Huskies_F2,1H,2283.791277,Simple pass,75,93,69.0,82.0,M,26,11,"(26, 11)",52,F,"('M', 'F')",849
15297,25,Huskies,Huskies_F2,Huskies_D1,1H,2286.045057,Cross,69,82,92.0,41.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
15299,25,Huskies,Huskies_M1,Huskies_D8,1H,2446.441702,Simple pass,56,94,48.0,99.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
15300,25,Huskies,Huskies_D8,Huskies_D3,1H,2448.20146,Simple pass,48,99,25.0,93.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
15301,25,Huskies,Huskies_D3,Huskies_G1,1H,2451.043206,Simple pass,25,93,5.0,57.0,D,3,16,"(3, 16)",120,G,"('D', 'G')",443
15302,25,Huskies,Huskies_G1,Huskies_D1,1H,2454.373522,Simple pass,5,57,19.0,23.0,G,16,0,"(16, 0)",76,D,"('G', 'D')",257
15303,25,Huskies,Huskies_D1,Huskies_F2,1H,2456.971827,Simple pass,19,23,29.0,22.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
15304,25,Huskies,Huskies_F2,Huskies_D5,1H,2458.498718,Simple pass,29,22,30.0,4.0,F,11,5,"(11, 5)",84,D,"('F', 'D')",655
15305,25,Huskies,Huskies_D5,Huskies_M4,1H,2460.712721,Simple pass,30,4,59.0,12.0,D,5,24,"(5, 24)",29,M,"('D', 'M')",1520
15311,25,Huskies,Huskies_D1,Huskies_M1,1H,2490.946222,Simple pass,24,15,30.0,25.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
15312,25,Huskies,Huskies_M1,Huskies_D3,1H,2492.03951,Simple pass,30,25,13.0,28.0,M,17,3,"(17, 3)",60,D,"('M', 'D')",1668
15313,25,Huskies,Huskies_D3,Huskies_G1,1H,2494.0165190000002,Simple pass,13,28,7.0,46.0,D,3,16,"(3, 16)",120,G,"('D', 'G')",443
15314,25,Huskies,Huskies_G1,Huskies_M4,1H,2496.706082,Launch,7,46,38.0,19.0,G,16,24,"(16, 24)",7,M,"('G', 'M')",81
15315,25,Huskies,Huskies_M1,Huskies_M4,1H,2505.188418,Simple pass,34,28,57.0,16.0,M,17,24,"(17, 24)",72,M,"('M', 'M')",1301
15316,25,Huskies,Huskies_D5,Huskies_F4,1H,2548.210293,Simple pass,41,4,58.0,25.0,D,5,13,"(5, 13)",27,F,"('D', 'F')",999
15317,25,Huskies,Huskies_F4,Huskies_F2,1H,2550.582085,Simple pass,58,25,49.0,23.0,F,13,11,"(13, 11)",9,F,"('F', 'F')",299
15318,25,Huskies,Huskies_F2,Huskies_D8,1H,2552.31386,Simple pass,49,23,63.0,95.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
15319,25,Huskies,Huskies_M4,Huskies_F2,1H,2577.836842,Simple pass,62,81,55.0,68.0,M,24,11,"(24, 11)",50,F,"('M', 'F')",849
15320,25,Huskies,Huskies_F2,Huskies_M6,1H,2579.603772,Simple pass,55,68,65.0,54.0,F,11,26,"(11, 26)",58,M,"('F', 'M')",699
15321,25,Huskies,Huskies_M6,Huskies_M1,1H,2582.366084,Simple pass,65,54,58.0,76.0,M,26,17,"(26, 17)",54,M,"('M', 'M')",1301
15322,25,Huskies,Huskies_M1,Huskies_F2,1H,2584.704221,Simple pass,58,76,56.0,65.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15323,25,Huskies,Huskies_F2,Huskies_D1,1H,2587.944171,Simple pass,56,65,55.0,14.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
15332,25,Huskies,Huskies_D5,Huskies_F2,1H,2637.325238,Head pass,30,8,38.0,19.0,D,5,11,"(5, 11)",97,F,"('D', 'F')",999
15333,25,Huskies,Huskies_D5,Huskies_M6,1H,2657.711234,Simple pass,51,15,65.0,5.0,D,5,26,"(5, 26)",67,M,"('D', 'M')",1520
15335,25,Huskies,Huskies_M6,Huskies_F2,1H,2712.780747,High pass,74,28,94.0,42.0,M,26,11,"(26, 11)",52,F,"('M', 'F')",849
15336,25,Huskies,Huskies_D1,Huskies_D5,1H,2742.354808,Simple pass,34,19,42.0,7.0,D,0,5,"(0, 5)",57,D,"('D', 'D')",1478
15337,25,Huskies,Huskies_D5,Huskies_M1,1H,2743.030327,Simple pass,42,7,52.0,45.0,D,5,17,"(5, 17)",75,M,"('D', 'M')",1520
15338,25,Huskies,Huskies_M1,Huskies_D8,1H,2746.10907,Simple pass,52,45,53.0,89.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
15339,25,Huskies,Huskies_D8,Huskies_D3,1H,2750.1668489999997,Simple pass,53,89,34.0,80.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
15340,25,Huskies,Huskies_D3,Huskies_F4,1H,2754.226025,High pass,34,80,73.0,81.0,D,3,13,"(3, 13)",8,F,"('D', 'F')",999
15341,25,Huskies,Huskies_F4,Huskies_F6,1H,2757.281236,Head pass,73,81,77.0,96.0,F,13,15,"(13, 15)",10,F,"('F', 'F')",299
15346,25,Huskies,Huskies_D8,Huskies_D3,2H,26.672086999999923,Head pass,32,90,21.0,85.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
15347,25,Huskies,Huskies_D3,Huskies_G1,2H,28.91659900000013,Simple pass,21,85,11.0,17.0,D,3,16,"(3, 16)",120,G,"('D', 'G')",443
15353,25,Huskies,Huskies_F2,Huskies_D1,2H,87.93009399999983,Simple pass,55,21,40.0,16.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
15354,25,Huskies,Huskies_D1,Huskies_M1,2H,92.85871099999987,Simple pass,40,16,58.0,60.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
15355,25,Huskies,Huskies_M1,Huskies_F6,2H,97.13745900000004,Simple pass,58,60,78.0,89.0,M,17,15,"(17, 15)",31,F,"('M', 'F')",849
15356,25,Huskies,Huskies_F6,Huskies_D8,2H,99.3293050000002,Simple pass,78,89,66.0,92.0,F,15,8,"(15, 8)",37,D,"('F', 'D')",655
15357,25,Huskies,Huskies_D8,Huskies_M1,2H,101.84088599999995,Simple pass,66,92,63.0,78.0,D,8,17,"(8, 17)",22,M,"('D', 'M')",1520
15358,25,Huskies,Huskies_M1,Huskies_D1,2H,104.13125200000013,Simple pass,63,78,49.0,38.0,M,17,0,"(17, 0)",85,D,"('M', 'D')",1668
15359,25,Huskies,Huskies_D1,Huskies_F2,2H,106.89095899999985,Simple pass,49,38,50.0,35.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
15360,25,Huskies,Huskies_F2,Huskies_M1,2H,109.25077199999987,Simple pass,50,35,55.0,58.0,F,11,17,"(11, 17)",117,M,"('F', 'M')",699
15361,25,Huskies,Huskies_M1,Huskies_D3,2H,110.45874199999979,Simple pass,55,58,44.0,61.0,M,17,3,"(17, 3)",60,D,"('M', 'D')",1668
15362,25,Huskies,Huskies_D3,Huskies_D8,2H,112.58678599999985,Simple pass,44,61,54.0,90.0,D,3,8,"(3, 8)",42,D,"('D', 'D')",1478
15363,25,Huskies,Huskies_D8,Huskies_D3,2H,116.6911329999998,Simple pass,54,90,43.0,86.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
15364,25,Huskies,Huskies_M1,Huskies_F2,2H,143.6732280000001,Head pass,49,89,53.0,67.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15365,25,Huskies,Huskies_M1,Huskies_D1,2H,147.51314000000005,Simple pass,45,69,25.0,52.0,M,17,0,"(17, 0)",85,D,"('M', 'D')",1668
15366,25,Huskies,Huskies_D1,Huskies_G1,2H,150.7143689999998,Simple pass,25,52,6.0,43.0,D,0,16,"(0, 16)",107,G,"('D', 'G')",443
15367,25,Huskies,Huskies_G1,Huskies_F4,2H,153.34934500000008,Launch,6,43,55.0,47.0,G,16,13,"(16, 13)",15,F,"('G', 'F')",133
15379,25,Huskies,Huskies_G1,Huskies_D5,2H,237.50412000000009,Hand pass,11,53,41.0,7.0,G,16,5,"(16, 5)",22,D,"('G', 'D')",257
15380,25,Huskies,Huskies_D5,Huskies_F2,2H,240.39170499999997,Head pass,41,7,42.0,20.0,D,5,11,"(5, 11)",97,F,"('D', 'F')",999
15381,25,Huskies,Huskies_D5,Huskies_M6,2H,247.07773099999986,Simple pass,54,10,68.0,3.0,D,5,26,"(5, 26)",67,M,"('D', 'M')",1520
15382,25,Huskies,Huskies_M6,Huskies_F4,2H,247.91761099999985,Simple pass,68,3,73.0,14.0,M,26,13,"(26, 13)",24,F,"('M', 'F')",849
15384,25,Huskies,Huskies_M1,Huskies_M6,2H,287.861398,Simple pass,86,8,90.0,14.0,M,17,26,"(17, 26)",77,M,"('M', 'M')",1301
15390,25,Huskies,Huskies_F6,Huskies_M4,2H,345.558059,Simple pass,11,93,21.0,85.0,F,15,24,"(15, 24)",25,M,"('F', 'M')",699
15391,25,Huskies,Huskies_M4,Huskies_F2,2H,347.8594229999998,Simple pass,21,85,36.0,58.0,M,24,11,"(24, 11)",50,F,"('M', 'F')",849
15393,25,Huskies,Huskies_M1,Huskies_D5,2H,390.50452700000005,Simple pass,57,8,66.0,4.0,M,17,5,"(17, 5)",79,D,"('M', 'D')",1668
15394,25,Huskies,Huskies_D5,Huskies_F2,2H,391.3848130000002,Simple pass,66,4,68.0,12.0,D,5,11,"(5, 11)",97,F,"('D', 'F')",999
15395,25,Huskies,Huskies_F2,Huskies_M1,2H,392.39366299999983,Simple pass,68,12,59.0,25.0,F,11,17,"(11, 17)",117,M,"('F', 'M')",699
15396,25,Huskies,Huskies_F6,Huskies_M4,2H,402.15977900000007,Cross,89,78,93.0,64.0,F,15,24,"(15, 24)",25,M,"('F', 'M')",699
15397,25,Huskies,Huskies_M4,Huskies_M6,2H,402.486367,Head pass,93,64,90.0,53.0,M,24,26,"(24, 26)",34,M,"('M', 'M')",1301
15400,25,Huskies,Huskies_D1,Huskies_M1,2H,439.58362900000014,Head pass,24,18,28.0,23.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
15402,25,Huskies,Huskies_F6,Huskies_D8,2H,466.97973199999984,Simple pass,77,95,66.0,94.0,F,15,8,"(15, 8)",37,D,"('F', 'D')",655
15403,25,Huskies,Huskies_D8,Huskies_M1,2H,469.891576,Simple pass,66,94,60.0,85.0,D,8,17,"(8, 17)",22,M,"('D', 'M')",1520
15404,25,Huskies,Huskies_M1,Huskies_D3,2H,473.22755000000006,Simple pass,60,85,35.0,69.0,M,17,3,"(17, 3)",60,D,"('M', 'D')",1668
15405,25,Huskies,Huskies_D3,Huskies_D1,2H,477.0547259999999,Simple pass,35,69,39.0,27.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
15406,25,Huskies,Huskies_D1,Huskies_M6,2H,484.97629999999987,Simple pass,66,32,67.0,61.0,D,0,26,"(0, 26)",21,M,"('D', 'M')",1520
15407,25,Huskies,Huskies_M6,Huskies_F2,2H,486.91919000000007,Simple pass,67,61,64.0,61.0,M,26,11,"(26, 11)",52,F,"('M', 'F')",849
15408,25,Huskies,Huskies_F2,Huskies_D8,2H,488.13396300000016,Simple pass,64,61,63.0,92.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
15409,25,Huskies,Huskies_D8,Huskies_F6,2H,490.9934389999999,Simple pass,63,92,81.0,94.0,D,8,15,"(8, 15)",49,F,"('D', 'F')",999
15410,25,Huskies,Huskies_F6,Huskies_D8,2H,492.1758399999998,Simple pass,81,94,66.0,90.0,F,15,8,"(15, 8)",37,D,"('F', 'D')",655
15411,25,Huskies,Huskies_D8,Huskies_F6,2H,494.7297159999998,Simple pass,66,90,71.0,96.0,D,8,15,"(8, 15)",49,F,"('D', 'F')",999
15412,25,Huskies,Huskies_F6,Huskies_M1,2H,495.8514030000002,Simple pass,71,96,59.0,87.0,F,15,17,"(15, 17)",19,M,"('F', 'M')",699
15413,25,Huskies,Huskies_M1,Huskies_F2,2H,498.86383900000016,Simple pass,59,87,55.0,78.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15414,25,Huskies,Huskies_F2,Huskies_M4,2H,500.39586800000006,Simple pass,55,78,70.0,84.0,F,11,24,"(11, 24)",50,M,"('F', 'M')",699
15415,25,Huskies,Huskies_M4,Huskies_M1,2H,503.37503899999996,Simple pass,70,84,54.0,87.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
15416,25,Huskies,Huskies_M1,Huskies_M4,2H,509.22019200000017,Simple pass,61,76,66.0,98.0,M,17,24,"(17, 24)",72,M,"('M', 'M')",1301
15417,25,Huskies,Huskies_M4,Huskies_F6,2H,510.938161,High pass,66,98,88.0,70.0,M,24,15,"(24, 15)",16,F,"('M', 'F')",849
15418,25,Huskies,Huskies_F6,Huskies_F4,2H,558.4548070000002,Head pass,42,92,42.0,96.0,F,15,13,"(15, 13)",16,F,"('F', 'F')",299
15420,25,Huskies,Huskies_M1,Huskies_F2,2H,565.6380849999999,Simple pass,41,77,45.0,49.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15421,25,Huskies,Huskies_F2,Huskies_M6,2H,567.5050259999998,Simple pass,45,49,56.0,23.0,F,11,26,"(11, 26)",58,M,"('F', 'M')",699
15427,25,Huskies,Huskies_F2,Huskies_D5,2H,641.8791649999997,Simple pass,74,9,76.0,4.0,F,11,5,"(11, 5)",84,D,"('F', 'D')",655
15428,25,Huskies,Huskies_D5,Huskies_M6,2H,643.1027260000002,Simple pass,76,4,82.0,16.0,D,5,26,"(5, 26)",67,M,"('D', 'M')",1520
15429,25,Huskies,Huskies_M6,Huskies_D5,2H,644.2978309999999,Simple pass,82,16,77.0,9.0,M,26,5,"(26, 5)",71,D,"('M', 'D')",1668
15430,25,Huskies,Huskies_D5,Huskies_M6,2H,646.7894059999999,Simple pass,77,9,77.0,6.0,D,5,26,"(5, 26)",67,M,"('D', 'M')",1520
15431,25,Huskies,Huskies_M6,Huskies_F2,2H,647.7720380000002,Simple pass,77,6,67.0,12.0,M,26,11,"(26, 11)",52,F,"('M', 'F')",849
15432,25,Huskies,Huskies_F2,Huskies_D8,2H,649.8067409999999,High pass,67,12,72.0,94.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
15433,25,Huskies,Huskies_D8,Huskies_M4,2H,655.7262989999998,Simple pass,72,94,91.0,93.0,D,8,24,"(8, 24)",28,M,"('D', 'M')",1520
15439,25,Huskies,Huskies_G1,Huskies_D3,2H,681.0428700000002,Hand pass,5,27,25.0,73.0,G,16,3,"(16, 3)",49,D,"('G', 'D')",257
15440,25,Huskies,Huskies_D3,Huskies_M4,2H,685.6794399999999,Simple pass,25,73,35.0,76.0,D,3,24,"(3, 24)",30,M,"('D', 'M')",1520
15441,25,Huskies,Huskies_M4,Huskies_D3,2H,688.480317,Simple pass,35,76,25.0,73.0,M,24,3,"(24, 3)",18,D,"('M', 'D')",1668
15442,25,Huskies,Huskies_D3,Huskies_M4,2H,690.868395,Simple pass,25,73,55.0,77.0,D,3,24,"(3, 24)",30,M,"('D', 'M')",1520
15443,25,Huskies,Huskies_F4,Huskies_D8,2H,765.7624190000001,Head pass,61,96,66.0,100.0,F,13,8,"(13, 8)",7,D,"('F', 'D')",655
15445,25,Huskies,Huskies_F6,Huskies_M4,2H,868.7830720000003,Simple pass,65,25,80.0,11.0,F,15,24,"(15, 24)",25,M,"('F', 'M')",699
15450,25,Huskies,Huskies_D8,Huskies_F4,2H,982.144429,Smart pass,58,96,95.0,76.0,D,8,13,"(8, 13)",11,F,"('D', 'F')",999
15454,25,Huskies,Huskies_F2,Huskies_D8,2H,1079.9112160000002,Simple pass,63,76,73.0,89.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
15455,25,Huskies,Huskies_D8,Huskies_F6,2H,1082.6732540000003,High pass,70,90,79.0,68.0,D,8,15,"(8, 15)",49,F,"('D', 'F')",999
15463,25,Huskies,Huskies_D8,Huskies_F4,2H,1164.9865029999999,Simple pass,25,79,41.0,86.0,D,8,13,"(8, 13)",11,F,"('D', 'F')",999
15464,25,Huskies,Huskies_F4,Huskies_F6,2H,1168.5662039999995,Simple pass,41,86,26.0,93.0,F,13,15,"(13, 15)",10,F,"('F', 'F')",299
15465,25,Huskies,Huskies_F6,Huskies_D3,2H,1171.5697480000001,Simple pass,26,93,13.0,87.0,F,15,3,"(15, 3)",6,D,"('F', 'D')",655
15470,25,Huskies,Huskies_D8,Huskies_G1,2H,1190.7855099999995,Head pass,17,82,11.0,69.0,D,8,16,"(8, 16)",14,G,"('D', 'G')",443
15471,25,Huskies,Huskies_G1,Huskies_D1,2H,1194.330476,Hand pass,11,69,23.0,31.0,G,16,0,"(16, 0)",76,D,"('G', 'D')",257
15472,25,Huskies,Huskies_D1,Huskies_M1,2H,1198.0702950000004,Simple pass,23,31,34.0,23.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
15473,25,Huskies,Huskies_M1,Huskies_M6,2H,1201.9894630000001,Simple pass,34,23,45.0,8.0,M,17,26,"(17, 26)",77,M,"('M', 'M')",1301
15474,25,Huskies,Huskies_M6,Huskies_M1,2H,1210.0155409999998,Simple pass,60,19,61.0,12.0,M,26,17,"(26, 17)",54,M,"('M', 'M')",1301
15476,25,Huskies,Huskies_D8,Huskies_G1,2H,1287.8697540000005,Simple pass,27,85,11.0,53.0,D,8,16,"(8, 16)",14,G,"('D', 'G')",443
15477,25,Huskies,Huskies_G1,Huskies_M6,2H,1291.514628,High pass,11,53,55.0,14.0,G,16,26,"(16, 26)",10,M,"('G', 'M')",81
15479,25,Huskies,Huskies_M1,Huskies_F4,2H,1313.1117130000002,Simple pass,40,33,63.0,48.0,M,17,13,"(17, 13)",36,F,"('M', 'F')",849
15490,25,Huskies,Huskies_M1,Huskies_F2,2H,1409.3449039999994,Head pass,8,32,16.0,21.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
15491,25,Huskies,Huskies_F6,Huskies_D8,2H,1422.1107249999993,Simple pass,74,55,94.0,77.0,F,15,8,"(15, 8)",37,D,"('F', 'D')",655
15495,25,Huskies,Huskies_D1,Huskies_D5,2H,1443.364958,Simple pass,32,24,35.0,19.0,D,0,5,"(0, 5)",57,D,"('D', 'D')",1478
15514,25,Huskies,Huskies_D1,Huskies_F4,2H,1657.8527519999998,Simple pass,21,65,45.0,79.0,D,0,13,"(0, 13)",19,F,"('D', 'F')",999
15516,25,Huskies,Huskies_D1,Huskies_M1,2H,1673.1005240000006,Head pass,30,56,39.0,60.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
15517,25,Huskies,Huskies_M1,Huskies_D8,2H,1674.6374370000005,Simple pass,39,60,30.0,83.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
15518,25,Huskies,Huskies_D8,Huskies_M4,2H,1682.990925,Simple pass,70,91,80.0,70.0,D,8,24,"(8, 24)",28,M,"('D', 'M')",1520
15520,25,Huskies,Huskies_D1,Huskies_D3,2H,1700.4994900000004,Head pass,17,66,11.0,91.0,D,0,3,"(0, 3)",105,D,"('D', 'D')",1478
15528,25,Huskies,Huskies_F6,Huskies_M4,2H,1802.254042,Simple pass,14,95,29.0,91.0,F,15,24,"(15, 24)",25,M,"('F', 'M')",699
15529,25,Huskies,Huskies_M1,Huskies_D8,2H,1828.752479,Simple pass,62,91,69.0,97.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
15530,25,Huskies,Huskies_D8,Huskies_M4,2H,1829.984299,Simple pass,69,97,75.0,88.0,D,8,24,"(8, 24)",28,M,"('D', 'M')",1520
15531,25,Huskies,Huskies_M4,Huskies_M1,2H,1831.3384830000007,Simple pass,75,88,59.0,84.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
