,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight,OutCount,InCount
5973,5973,13449,22,Huskies,Huskies_F2,Huskies_M4,1H,2286.115885,Simple pass,63,33,58.0,60.0,F,11,24,"(24, 11)",50,M,"('F', 'M')",699,27.459060435491967,0.75,0.03641785203646149,0.2707182320441989,0.36635308880936285,859,521
5974,5974,13450,22,Huskies,Huskies_M4,Huskies_M3,1H,2287.006806,Simple pass,58,60,59.0,37.0,M,24,23,"(23, 24)",26,M,"('M', 'M')",1301,23.021728866442675,1.0,0.04343722427630694,0.13812154696132595,0.40668278557630677,497,717
5975,5975,13451,22,Huskies,Huskies_M3,Huskies_M12,1H,2289.746203,Simple pass,59,37,76.0,4.0,M,23,20,"(20, 23)",28,M,"('M', 'M')",1301,37.12142238654117,1.0,0.026938622922018263,0.14917127071823205,0.40622381539018987,887,215
5976,5976,13452,22,Huskies,Huskies_M12,Huskies_F2,1H,2295.689271,Simple pass,76,4,70.0,26.0,M,20,11,"(11, 20)",11,F,"('M', 'F')",849,22.803508501982762,0.25,0.043852900965351466,0.055248618784530384,0.12926951954547128,134,927
5977,5977,13457,22,Huskies,Huskies_M4,Huskies_D5,1H,2365.530044,Simple pass,37,23,27.0,13.0,M,24,5,"(5, 24)",23,D,"('M', 'D')",1668,14.142135623730953,0.25,0.07071067811865475,0.12154696132596685,0.14294540236457945,497,581
5978,5978,13458,22,Huskies,Huskies_D5,Huskies_M4,1H,2368.3924269999998,Simple pass,27,13,36.0,24.0,D,5,24,"(24, 5)",29,M,"('D', 'M')",1520,14.212670403551895,0.75,0.07035975447302918,0.15469613259668508,0.3232104362837578,625,521
5979,5979,13459,22,Huskies,Huskies_M4,Huskies_F2,1H,2369.025841,Simple pass,36,24,44.0,10.0,M,24,11,"(11, 24)",50,F,"('M', 'F')",849,16.1245154965971,0.25,0.06201736729460424,0.2707182320441989,0.20226257678201143,497,927
5980,5980,13460,22,Huskies,Huskies_F2,Huskies_M9,1H,2376.013579,Simple pass,76,27,77.0,48.0,F,11,29,"(29, 11)",15,M,"('F', 'M')",699,21.02379604162864,0.75,0.047565149415449405,0.07734806629834254,0.29872239401968537,859,142
5981,5981,13461,22,Huskies,Huskies_M9,Huskies_D6,1H,2378.788497,Simple pass,77,48,88.0,85.0,M,29,6,"(6, 29)",14,D,"('M', 'D')",1668,38.60051813123757,0.25,0.02590638800754199,0.0718232044198895,0.1454273963570097,130,327
5982,5982,13482,22,Huskies,Huskies_D5,Huskies_G1,1H,2498.578717000001,Simple pass,32,47,9.0,49.0,D,5,16,"(16, 5)",27,G,"('D', 'G')",443,23.08679276123039,0.5,0.043314808182421,0.143646408839779,0.2309142910660564,625,496
5983,5983,13483,22,Huskies,Huskies_G1,Huskies_D2,1H,2503.500718,Simple pass,9,49,27.0,49.0,G,16,2,"(2, 16)",29,D,"('G', 'D')",257,18.0,0.5,0.05555555555555555,0.15469613259668508,0.2359401819387185,473,467
5984,5984,13484,22,Huskies,Huskies_D2,Huskies_D5,1H,2505.0859969999997,Simple pass,27,49,36.0,8.0,D,2,5,"(5, 2)",47,D,"('D', 'D')",1478,41.97618372363071,1.0,0.02382303276028985,0.2541436464088398,0.4322164201540749,580,581
5985,5985,13485,22,Huskies,Huskies_D5,Huskies_M9,1H,2510.611528,Simple pass,70,12,69.0,62.0,D,5,29,"(29, 5)",11,M,"('D', 'M')",1520,50.009999000199954,0.75,0.01999600119960014,0.055248618784530384,0.2877556133009198,625,142
5986,5986,13486,22,Huskies,Huskies_M9,Huskies_F2,1H,2515.171468,Simple pass,69,62,69.0,37.0,M,29,11,"(11, 29)",9,F,"('M', 'F')",849,25.0,0.25,0.04,0.044198895027624314,0.12777535340007964,130,927
5987,5987,13487,22,Huskies,Huskies_F2,Huskies_M3,1H,2515.534079,Simple pass,69,37,64.0,57.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,20.615528128088304,0.75,0.0485071250072666,0.3149171270718232,0.3818150480912916,859,717
5988,5988,13488,22,Huskies,Huskies_M3,Huskies_D6,1H,2518.9521050000008,Simple pass,64,57,65.0,95.0,M,23,6,"(6, 23)",28,D,"('M', 'D')",1668,38.01315561749642,0.25,0.026306682088232818,0.14917127071823205,0.14862325875267093,887,327
5989,5989,13489,22,Huskies,Huskies_D6,Huskies_F4,1H,2520.497692000001,Simple pass,65,95,81.0,92.0,D,6,13,"(13, 6)",5,F,"('D', 'F')",999,16.278820596099706,0.5,0.061429511683395124,0.022099447513812157,0.18733203192016473,322,289
5990,5990,13490,22,Huskies,Huskies_F4,Huskies_D6,1H,2524.811332,Simple pass,81,92,91.0,81.0,F,13,6,"(6, 13)",2,D,"('F', 'D')",655,14.866068747318506,0.5,0.06726727939963124,0.0055248618784530384,0.18844323256925974,125,327
5991,5991,13500,22,Huskies,Huskies_F2,Huskies_D5,1H,2693.809504,Simple pass,31,28,61.0,7.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,36.61966684720111,0.5,0.027307730683968016,0.4585635359116022,0.3380788675174041,859,581
5992,5992,13501,22,Huskies,Huskies_D5,Huskies_F4,1H,2700.042118,Simple pass,61,7,79.0,13.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,18.973665961010283,0.5,0.05270462766947299,0.143646408839779,0.23082142739192116,625,289
5993,5993,13513,22,Huskies,Huskies_M12,Huskies_D5,1H,2734.565084,Simple pass,43,19,31.0,21.0,M,20,5,"(5, 20)",22,D,"('M', 'D')",1668,12.16552506059644,0.25,0.08219949365267865,0.1160220994475138,0.1483212701087255,134,581
5994,5994,13514,22,Huskies,Huskies_D5,Huskies_F2,1H,2736.523377,Simple pass,31,21,36.0,33.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,13.0,0.5,0.07692307692307693,0.5303867403314917,0.36489541375579404,625,927
5995,5995,13515,22,Huskies,Huskies_F2,Huskies_D5,1H,2738.265867,Simple pass,36,33,60.0,20.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,27.29468812791236,0.5,0.03663716527236558,0.4585635359116022,0.3380788675174041,859,581
5996,5996,13516,22,Huskies,Huskies_D5,Huskies_M12,1H,2741.5323989999997,Simple pass,60,20,63.0,5.0,D,5,20,"(20, 5)",23,M,"('D', 'M')",1520,15.297058540778355,0.75,0.06537204504606134,0.12154696132596685,0.3227395045095852,625,215
5997,5997,13517,22,Huskies,Huskies_M12,Huskies_F4,1H,2744.054675,Simple pass,63,5,81.0,5.0,M,20,13,"(13, 20)",8,F,"('M', 'F')",849,18.0,0.25,0.05555555555555555,0.03867403314917127,0.11747002230263213,134,289
6092,6092,13854,23,Huskies,Huskies_M12,Huskies_D6,1H,6.212571999999994,Simple pass,50,49,30.0,64.0,M,20,6,"(6, 20)",3,D,"('M', 'D')",1668,25.0,0.25,0.04,0.011049723756906077,0.10432195381116416,134,327
6093,6093,13870,23,Huskies,Huskies_D5,Huskies_F2,1H,151.051958,Simple pass,23,40,40.0,26.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,22.02271554554524,0.5,0.04540766091864999,0.5303867403314917,0.36489541375579404,625,927
6094,6094,13871,23,Huskies,Huskies_F2,Huskies_M1,1H,154.41876200000004,Simple pass,40,26,34.0,43.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,18.027756377319946,0.75,0.05547001962252291,0.6408839779005525,0.4924720117516282,859,1017
6095,6095,13874,23,Huskies,Huskies_M1,Huskies_F5,1H,176.16744999999997,Simple pass,64,24,73.0,19.0,M,17,14,"(14, 17)",13,F,"('M', 'F')",849,10.295630140987,0.25,0.0971285862357264,0.06629834254143646,0.1266094658700846,1255,223
6096,6096,13875,23,Huskies,Huskies_F5,Huskies_M1,1H,176.65474799999996,Simple pass,73,19,61.0,25.0,F,14,17,"(17, 14)",9,M,"('F', 'M')",699,13.41640786499874,0.75,0.07453559924999299,0.044198895027624314,0.29430932644929547,158,1017
6097,6097,13876,23,Huskies,Huskies_M1,Huskies_F2,1H,177.46799199999995,Simple pass,61,25,69.0,44.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,20.615528128088304,0.25,0.0485071250072666,1.0,0.44556275513321686,1255,927
6098,6098,13880,23,Huskies,Huskies_M13,Huskies_M1,1H,198.728688,Simple pass,49,73,46.0,57.0,M,21,17,"(17, 21)",5,M,"('M', 'M')",1301,16.278820596099706,1.0,0.061429511683395124,0.022099447513812157,0.3645876783026828,74,1017
6099,6099,13881,23,Huskies,Huskies_M1,Huskies_D5,1H,200.514273,Simple pass,46,57,34.0,42.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,19.209372712298546,0.25,0.05205792062953536,0.4309392265193371,0.24667186626286847,1255,581
6100,6100,13882,23,Huskies,Huskies_D5,Huskies_F2,1H,205.267612,Simple pass,47,23,56.0,19.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,9.848857801796104,0.5,0.10153461651336193,0.5303867403314917,0.36489541375579404,625,927
6101,6101,13883,23,Huskies,Huskies_F2,Huskies_M1,1H,206.559363,Simple pass,56,19,45.0,33.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,17.804493814764854,0.75,0.05616559563017304,0.6408839779005525,0.4924720117516282,859,1017
6102,6102,13884,23,Huskies,Huskies_M1,Huskies_D6,1H,209.322287,Simple pass,45,33,32.0,81.0,M,17,6,"(6, 17)",54,D,"('M', 'D')",1668,49.72926703662542,0.25,0.020108882748332158,0.29281767955801097,0.1998160702655804,1255,327
6103,6103,13885,23,Huskies,Huskies_D6,Huskies_D7,1H,213.44675099999998,Simple pass,32,81,34.0,96.0,D,6,7,"(7, 6)",25,D,"('D', 'D')",1478,15.132745950421555,1.0,0.06608186004550898,0.13259668508287292,0.39290981849841605,322,449
6104,6104,13910,23,Huskies,Huskies_F5,Huskies_M12,1H,410.582144,Simple pass,69,68,79.0,93.0,F,14,20,"(20, 14)",11,M,"('F', 'M')",699,26.925824035672523,0.75,0.037139067635410375,0.055248618784530384,0.28754867930883543,158,215
6105,6105,13912,23,Huskies,Huskies_M1,Huskies_D7,1H,441.38538100000005,Simple pass,39,82,31.0,95.0,M,17,7,"(7, 17)",70,D,"('M', 'D')",1668,15.264337522473747,0.25,0.06551217820804184,0.3812154696132597,0.23242147351992587,1255,449
6106,6106,13913,23,Huskies,Huskies_D7,Huskies_D3,1H,442.38925600000016,Simple pass,31,95,27.0,67.0,D,7,3,"(3, 7)",12,D,"('D', 'D')",1478,28.284271247461906,1.0,0.035355339059327376,0.06077348066298342,0.37224427176033575,408,582
6107,6107,13914,23,Huskies,Huskies_D3,Huskies_D5,1H,444.90164599999997,Simple pass,27,67,44.0,34.0,D,3,5,"(5, 3)",14,D,"('D', 'D')",1478,37.12142238654117,1.0,0.026938622922018263,0.0718232044198895,0.37215853488485306,727,581
6108,6108,13915,23,Huskies,Huskies_D5,Huskies_M1,1H,451.50377199999997,Simple pass,65,26,58.0,34.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,10.63014581273465,0.75,0.09407208683835973,0.4088397790055249,0.41110966336117066,625,1017
6109,6109,13916,23,Huskies,Huskies_M1,Huskies_F2,1H,453.425989,Simple pass,58,34,67.0,45.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,14.212670403551895,0.25,0.07035975447302918,1.0,0.44556275513321686,1255,927
6110,6110,13917,23,Huskies,Huskies_F2,Huskies_M13,1H,454.66658800000016,Simple pass,67,45,55.0,52.0,F,11,21,"(21, 11)",3,M,"('F', 'M')",699,13.892443989449804,0.75,0.07198157507486945,0.011049723756906077,0.28795920613197906,859,57
6111,6111,13918,23,Huskies,Huskies_M13,Huskies_F2,1H,455.89069700000016,Simple pass,55,52,55.0,44.0,M,21,11,"(11, 21)",4,F,"('M', 'F')",849,8.0,0.25,0.125,0.016574585635359115,0.11686887574096569,74,927
6112,6112,13919,23,Huskies,Huskies_F2,Huskies_D7,1H,456.841244,High pass,55,44,65.0,97.0,F,11,7,"(7, 11)",32,D,"('F', 'D')",655,53.9351462406472,0.5,0.01854078591978247,0.1712707182320442,0.239363615791674,859,449
6113,6113,13920,23,Huskies,Huskies_D7,Huskies_M13,1H,462.198074,Simple pass,65,97,58.0,91.0,D,7,21,"(21, 7)",4,M,"('D', 'M')",1520,9.219544457292887,0.75,0.10846522890932808,0.016574585635359115,0.2900348324858211,408,57
6114,6114,13921,23,Huskies,Huskies_M13,Huskies_D6,1H,466.072875,Simple pass,58,91,34.0,78.0,M,21,6,"(6, 21)",4,D,"('M', 'D')",1668,27.29468812791236,0.25,0.03663716527236558,0.016574585635359115,0.10340812894408254,74,327
6115,6115,13922,23,Huskies,Huskies_D6,Huskies_D3,1H,470.800949,Simple pass,34,78,31.0,49.0,D,6,3,"(3, 6)",5,D,"('D', 'D')",1478,29.154759474226502,1.0,0.03429971702850177,0.022099447513812157,0.3604414822410653,322,582
6116,6116,13923,23,Huskies,Huskies_D3,Huskies_D6,1H,472.992423,Simple pass,31,49,31.0,63.0,D,3,6,"(6, 3)",6,D,"('D', 'D')",1478,14.0,1.0,0.07142857142857142,0.027624309392265192,0.35464504580753475,727,327
6117,6117,13924,23,Huskies,Huskies_D6,Huskies_M1,1H,476.663113,Simple pass,31,63,45.0,51.0,D,6,17,"(17, 6)",32,M,"('D', 'M')",1520,18.439088914585774,0.75,0.05423261445466404,0.1712707182320442,0.33022698351134194,322,1017
6118,6118,13925,23,Huskies,Huskies_M1,Huskies_M6,1H,477.138384,Simple pass,45,51,54.0,53.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,9.219544457292887,1.0,0.10846522890932808,0.4198895027624309,0.5000839428745133,1255,537
6119,6119,13926,23,Huskies,Huskies_M6,Huskies_M1,1H,479.827825,Simple pass,54,53,53.0,47.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,6.0827625302982185,1.0,0.1643989873053573,0.29281767955801097,0.45850252463041724,508,1017
6120,6120,13927,23,Huskies,Huskies_M1,Huskies_F5,1H,484.839097,Simple pass,53,47,80.0,30.0,M,17,14,"(14, 17)",13,F,"('M', 'F')",849,31.906112267087632,0.25,0.03134195704036113,0.06629834254143646,0.1266094658700846,1255,223
6121,6121,13940,23,Huskies,Huskies_M13,Huskies_D5,1H,569.066214,Simple pass,30,56,21.0,38.0,M,21,5,"(5, 21)",6,D,"('M', 'D')",1668,20.12461179749811,0.25,0.049690399499995326,0.027624309392265192,0.10775034486439737,74,581
6122,6122,13946,23,Huskies,Huskies_D6,Huskies_G1,1H,640.6752700000002,Simple pass,21,85,3.0,51.0,D,6,16,"(16, 6)",43,G,"('D', 'G')",443,38.47076812334269,0.5,0.02599376224550182,0.2320441988950276,0.25651979798331576,322,496
6123,6123,13947,23,Huskies,Huskies_G1,Huskies_D5,1H,643.627397,High pass,3,51,31.0,9.0,G,16,5,"(5, 16)",22,D,"('G', 'D')",257,50.47771785649585,0.5,0.019810721293758184,0.1160220994475138,0.21299103068680986,473,581
6124,6124,13948,23,Huskies,Huskies_M1,Huskies_F5,1H,651.231375,Smart pass,44,27,74.0,21.0,M,17,14,"(14, 17)",13,F,"('M', 'F')",849,30.59411708155671,0.25,0.03268602252303067,0.06629834254143646,0.1266094658700846,1255,223
6125,6125,13949,23,Huskies,Huskies_F5,Huskies_M6,1H,654.078109,Simple pass,74,21,68.0,21.0,F,14,26,"(26, 14)",16,M,"('F', 'M')",699,6.0,0.75,0.16666666666666666,0.08287292817679558,0.33879468572225846,158,537
6126,6126,13950,23,Huskies,Huskies_M6,Huskies_D5,1H,656.6807759999998,Simple pass,68,21,63.0,30.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,10.295630140987,0.25,0.0971285862357264,0.3867403314917127,0.23447556861848023,508,581
6127,6127,13951,23,Huskies,Huskies_D5,Huskies_M1,1H,658.901608,Simple pass,63,30,60.0,37.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,7.6157731058639095,0.75,0.13130643285972254,0.4088397790055249,0.41110966336117066,625,1017
6128,6128,13952,23,Huskies,Huskies_M1,Huskies_D5,1H,662.246798,Simple pass,60,37,67.0,20.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,18.384776310850235,0.25,0.05439282932204212,0.4309392265193371,0.24667186626286847,1255,581
6129,6129,13953,23,Huskies,Huskies_D5,Huskies_F5,1H,662.875822,Simple pass,67,20,73.0,8.0,D,5,14,"(14, 5)",6,F,"('D', 'F')",999,13.41640786499874,0.5,0.07453559924999299,0.027624309392265192,0.19475945405359588,625,223
6130,6130,13962,23,Huskies,Huskies_F5,Huskies_M6,1H,773.518359,Simple pass,81,16,79.0,22.0,F,14,26,"(26, 14)",16,M,"('F', 'M')",699,6.324555320336759,0.75,0.15811388300841894,0.08287292817679558,0.33879468572225846,158,537
6131,6131,13981,23,Huskies,Huskies_F5,Huskies_F2,1H,973.412514,Simple pass,29,71,25.0,69.0,F,14,11,"(11, 14)",23,F,"('F', 'F')",299,4.47213595499958,1.0,0.22360679774997896,0.12154696132596685,0.4013566349629386,158,927
6132,6132,13982,23,Huskies,Huskies_F2,Huskies_M12,1H,974.732739,Simple pass,25,69,25.0,79.0,F,11,20,"(20, 11)",18,M,"('F', 'M')",699,10.0,0.75,0.1,0.09392265193370164,0.29612930795009995,859,215
6133,6133,13983,23,Huskies,Huskies_M12,Huskies_F5,1H,976.676843,Simple pass,25,79,30.0,86.0,M,20,14,"(14, 20)",14,F,"('M', 'F')",849,8.602325267042627,0.25,0.11624763874381927,0.0718232044198895,0.13344114919902744,134,223
6134,6134,13984,23,Huskies,Huskies_F5,Huskies_D7,1H,976.805661,Simple pass,30,86,25.0,94.0,F,14,7,"(7, 14)",4,D,"('F', 'D')",655,9.433981132056603,0.5,0.105999788000636,0.016574585635359115,0.20135893245564668,158,449
6135,6135,13994,23,Huskies,Huskies_D6,Huskies_M6,1H,1008.296146,High pass,14,63,15.0,32.0,D,6,26,"(26, 6)",9,M,"('D', 'M')",1520,31.01612483854165,0.75,0.03224129401095805,0.044198895027624314,0.2776584351847421,322,537
6136,6136,13995,23,Huskies,Huskies_M6,Huskies_F5,1H,1010.805311,High pass,15,32,39.0,55.0,M,26,14,"(14, 26)",14,F,"('M', 'F')",849,33.24154027718932,0.25,0.030082841879809342,0.0718232044198895,0.12930903811221314,508,223
6137,6137,14001,23,Huskies,Huskies_D3,Huskies_G1,1H,1082.827085,Simple pass,21,39,11.0,49.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,14.142135623730953,0.5,0.07071067811865475,0.6574585635359116,0.3989407062980976,727,496
6138,6138,14008,23,Huskies,Huskies_M6,Huskies_F5,1H,1155.720652,Simple pass,25,29,41.0,12.0,M,26,14,"(14, 26)",14,F,"('M', 'F')",849,23.3452350598575,0.25,0.042835293687811936,0.0718232044198895,0.12930903811221314,508,223
6139,6139,14009,23,Huskies,Huskies_F5,Huskies_F2,1H,1157.736242,Simple pass,41,12,60.0,33.0,F,14,11,"(11, 14)",23,F,"('F', 'F')",299,28.319604517012596,1.0,0.03531122757732244,0.12154696132596685,0.4013566349629386,158,927
6140,6140,14010,23,Huskies,Huskies_F2,Huskies_M1,1H,1200.395286,Simple pass,82,44,74.0,59.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,17.0,0.75,0.05882352941176471,0.6408839779005525,0.4924720117516282,859,1017
6141,6141,14011,23,Huskies,Huskies_M1,Huskies_M13,1H,1203.112332,Simple pass,74,59,69.0,67.0,M,17,21,"(21, 17)",4,M,"('M', 'M')",1301,9.433981132056603,1.0,0.105999788000636,0.016574585635359115,0.36464430264239145,1255,57
6142,6142,14012,23,Huskies,Huskies_F5,Huskies_D7,1H,1255.04772,Simple pass,90,89,90.0,97.0,F,14,7,"(7, 14)",4,D,"('F', 'D')",655,8.0,0.5,0.125,0.016574585635359115,0.20135893245564668,158,449
6143,6143,14014,23,Huskies,Huskies_M13,Huskies_F5,1H,1317.973831,High pass,13,62,31.0,35.0,M,21,14,"(14, 21)",3,F,"('M', 'F')",849,32.449961479175904,0.25,0.03081667756806828,0.011049723756906077,0.11437925485908651,74,223
6144,6144,14017,23,Huskies,Huskies_D6,Huskies_D3,1H,1328.500002,Simple pass,29,69,24.0,65.0,D,6,3,"(3, 6)",5,D,"('D', 'D')",1478,6.4031242374328485,1.0,0.15617376188860607,0.022099447513812157,0.3604414822410653,322,582
6145,6145,14018,23,Huskies,Huskies_D3,Huskies_M12,1H,1328.688541,Simple pass,24,65,34.0,83.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,20.591260281974,0.75,0.048564293117863214,0.044198895027624314,0.27385376391117533,727,215
6146,6146,14019,23,Huskies,Huskies_M12,Huskies_D7,1H,1329.79322,Simple pass,34,83,23.0,81.0,M,20,7,"(7, 20)",8,D,"('M', 'D')",1668,11.180339887498945,0.25,0.08944271909999159,0.03867403314917127,0.1256269907934475,134,449
6147,6147,14024,23,Huskies,Huskies_D5,Huskies_D3,1H,1393.311495,Simple pass,31,10,26.0,24.0,D,5,3,"(3, 5)",15,D,"('D', 'D')",1478,14.866068747318506,1.0,0.06726727939963124,0.07734806629834254,0.3753501367443732,625,582
6148,6148,14040,23,Huskies,Huskies_M13,Huskies_D7,1H,1485.1575189999999,Simple pass,32,97,20.0,94.0,M,21,7,"(7, 21)",12,D,"('M', 'D')",1668,12.369316876852979,0.25,0.08084520834544433,0.06077348066298342,0.14838406449301336,74,449
6149,6149,14044,23,Huskies,Huskies_M12,Huskies_D6,1H,1584.776497,Simple pass,50,50,32.0,63.0,M,20,6,"(6, 20)",3,D,"('M', 'D')",1668,22.203603311174522,0.25,0.045037734911104486,0.011049723756906077,0.10432195381116416,134,327
6150,6150,14046,23,Huskies,Huskies_D3,Huskies_F2,1H,1617.152763,Launch,41,17,67.0,24.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,26.925824035672523,0.5,0.037139067635410375,0.2707182320441989,0.27656745037686664,727,927
6151,6151,14064,23,Huskies,Huskies_M12,Huskies_M1,1H,1719.2373309999994,Simple pass,21,67,24.0,59.0,M,20,17,"(17, 20)",8,M,"('M', 'M')",1301,8.54400374531753,1.0,0.11704114719613055,0.03867403314917127,0.3764597701170554,134,1017
6152,6152,14065,23,Huskies,Huskies_M1,Huskies_F2,1H,1719.688507,Simple pass,24,59,39.0,70.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,18.60107523773827,0.25,0.053760333057047034,1.0,0.44556275513321686,1255,927
6153,6153,14066,23,Huskies,Huskies_M1,Huskies_M6,1H,1771.9926030000001,Head pass,70,54,80.0,47.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,12.206555615733702,1.0,0.08192319205190406,0.4198895027624309,0.5000839428745133,1255,537
6154,6154,14067,23,Huskies,Huskies_M6,Huskies_D5,1H,1773.478565,High pass,80,47,74.0,19.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,28.63564212655271,0.25,0.034921514788478915,0.3867403314917127,0.23447556861848023,508,581
6155,6155,14068,23,Huskies,Huskies_D5,Huskies_D3,1H,1776.251873,Simple pass,74,19,53.0,44.0,D,5,3,"(3, 5)",15,D,"('D', 'D')",1478,32.64965543462902,1.0,0.03062819459158444,0.07734806629834254,0.3753501367443732,625,582
6156,6156,14069,23,Huskies,Huskies_D3,Huskies_M12,1H,1781.449531,High pass,53,44,94.0,93.0,D,3,20,"(20, 3)",9,M,"('D', 'M')",1520,63.890531379853144,0.75,0.015651771528626447,0.044198895027624314,0.27385376391117533,727,215
6157,6157,14070,23,Huskies,Huskies_M13,Huskies_D3,1H,1793.43683,Simple pass,65,83,55.0,68.0,M,21,3,"(3, 21)",2,D,"('M', 'D')",1668,18.027756377319946,0.25,0.05547001962252291,0.0055248618784530384,0.10288117527268499,74,582
6158,6158,14074,23,Huskies,Huskies_M1,Huskies_D7,1H,1865.55507,Simple pass,61,84,59.0,97.0,M,17,7,"(7, 17)",70,D,"('M', 'D')",1668,13.152946437965904,0.25,0.07602859212697055,0.3812154696132597,0.23242147351992587,1255,449
6159,6159,14078,23,Huskies,Huskies_M13,Huskies_M12,1H,1887.000745,Simple pass,36,71,59.0,88.0,M,21,20,"(20, 21)",2,M,"('M', 'M')",1301,28.600699292150182,1.0,0.03496418006375328,0.0055248618784530384,0.3521134284145543,74,215
6160,6160,14079,23,Huskies,Huskies_D7,Huskies_F5,1H,1897.4286100000002,Cross,89,90,90.0,46.0,D,7,14,"(14, 7)",6,F,"('D', 'F')",999,44.01136216933078,0.5,0.022721405353294158,0.027624309392265192,0.19232225410829976,408,223
6161,6161,14084,23,Huskies,Huskies_M13,Huskies_M6,1H,1953.102563,Simple pass,70,42,92.0,14.0,M,21,26,"(26, 21)",6,M,"('M', 'M')",1301,35.60898762952972,1.0,0.02808279781508652,0.027624309392265192,0.3667454262410763,74,537
6162,6162,14085,23,Huskies,Huskies_M1,Huskies_F2,1H,1989.905057,Simple pass,66,49,77.0,39.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,14.866068747318506,0.25,0.06726727939963124,1.0,0.44556275513321686,1255,927
6163,6163,14087,23,Huskies,Huskies_D6,Huskies_F2,1H,2028.1201399999998,Simple pass,45,70,64.0,67.0,D,6,11,"(11, 6)",28,F,"('D', 'F')",999,19.235384061671343,0.5,0.05198752449100364,0.14917127071823205,0.253511130819944,322,927
6164,6164,14088,23,Huskies,Huskies_F2,Huskies_M13,1H,2030.768966,Simple pass,64,67,58.0,72.0,F,11,21,"(21, 11)",3,M,"('F', 'M')",699,7.810249675906653,0.75,0.12803687993289598,0.011049723756906077,0.28795920613197906,859,57
6165,6165,14089,23,Huskies,Huskies_M13,Huskies_F2,1H,2032.0714920000007,Simple pass,58,72,57.0,54.0,M,21,11,"(11, 21)",4,F,"('M', 'F')",849,18.027756377319946,0.25,0.05547001962252291,0.016574585635359115,0.11686887574096569,74,927
6166,6166,14090,23,Huskies,Huskies_M6,Huskies_D5,1H,2039.47174,Simple pass,71,38,69.0,4.0,M,26,5,"(5, 26)",71,D,"('M', 'D')",1668,34.058772731852805,0.25,0.029361010975735177,0.3867403314917127,0.23447556861848023,508,581
